,_id,produto,categoria_do_produto,preço,frete,data_da_compra,vendedor,local_da_compra,avaliação_da_compra,tipo_de_pagamento,quantidade_de_parcelas,latitude,longitude
4064,653970d3a554b8fdc5a09e90,Carrinho controle remoto,brinquedos,98.53,5.7775306071,2022-11-19,Pedro Gomes,DF,5,cartao_credito,1,-15.83,-47.86
4065,653970d3a554b8fdc5a09e91,Secadora de roupas,eletrodomesticos,898.35,45.4188739669,2022-11-19,Juliana Costa,DF,5,boleto,1,-15.83,-47.86
4066,653970d3a554b8fdc5a09e99,Cubo mágico 8x8,brinquedos,29.57,0.0,2021-12-19,Felipe Santos,RJ,4,cartao_credito,8,-22.25,-42.66
4067,653970d3a554b8fdc5a09e9a,Copo térmico,esporte e lazer,63.32,3.6547254166,2021-12-19,Camila Ribeiro,MG,5,cartao_credito,5,-18.1,-44.38
4068,653970d3a554b8fdc5a09e9b,Assistente virtual,eletronicos,374.57,20.2278515509,2021-12-19,Rafael Costa,RJ,1,cartao_credito,3,-22.25,-42.66
4069,653970d3a554b8fdc5a09e9c,Kit banquetas,moveis,425.25,22.9264090851,2021-12-19,Lucas Oliveira,MG,5,boleto,1,-18.1,-44.38
4070,653970d3a554b8fdc5a09e9d,Boneca bebê,brinquedos,57.43,3.9463899024,2021-12-19,Thiago Silva,MG,5,cartao_credito,2,-18.1,-44.38
4071,653970d3a554b8fdc5a09e9e,Cubo mágico 8x8,brinquedos,29.34,0.0,2021-12-19,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
4072,653970d3a554b8fdc5a09e9f,Poltrona,moveis,252.51,11.0298369144,2021-12-19,Camila Ribeiro,RJ,4,cartao_credito,4,-22.25,-42.66
4073,653970d3a554b8fdc5a09ea0,Smart TV,eletronicos,2458.84,128.510271883,2022-12-19,Camila Ribeiro,SP,5,cartao_credito,2,-22.19,-48.79
4074,653970d3a554b8fdc5a09ea1,Bola de basquete,esporte e lazer,98.29,2.8180858704,2022-12-19,Thiago Silva,PR,1,cartao_credito,2,-24.89,-51.55
4075,653970d3a554b8fdc5a09ea2,Mochila,esporte e lazer,145.0,8.2519183066,2022-12-19,Rafael Costa,SP,1,cartao_credito,10,-22.19,-48.79
4076,653970d3a554b8fdc5a09ea3,Cadeira de escritório,moveis,441.83,24.0572228221,2022-12-19,Juliana Costa,SP,5,cartao_credito,8,-22.19,-48.79
4077,653970d3a554b8fdc5a09ea4,Dinossauro Rex,brinquedos,24.86,0.0,2022-12-19,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
4078,653970d3a554b8fdc5a09ea5,Boneca bebê,brinquedos,78.79,4.4841072801,2022-12-19,Mariana Ferreira,SP,2,cartao_credito,10,-22.19,-48.79
4079,653970d3a554b8fdc5a09eac,Mesa de centro,moveis,290.21,15.9839139563,2021-01-20,Bianca Santos,CE,5,cartao_credito,5,-5.2,-39.53
4080,653970d3a554b8fdc5a09ead,Xadrez de madeira,brinquedos,25.81,2.0613170037,2021-01-20,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
4081,653970d3a554b8fdc5a09eae,Cama box,moveis,609.97,30.0635065304,2021-01-20,Camila Ribeiro,SP,3,boleto,1,-22.19,-48.79
4082,653970d3a554b8fdc5a09eaf,Pandeiro,instrumentos musicais,70.23,4.0226621285,2021-01-20,João Souza,RJ,1,cartao_credito,1,-22.25,-42.66
4083,653970d3a554b8fdc5a09eb0,Cama king,moveis,574.59,33.7590052241,2021-01-20,Mariana Ferreira,PR,5,boleto,1,-24.89,-51.55
4084,653970d3a554b8fdc5a09eb1,Lava louças,eletrodomesticos,1665.95,89.237930175,2022-01-20,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
4085,653970d3a554b8fdc5a09eb2,Pandeiro,instrumentos musicais,116.76,6.7482232639,2022-01-20,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
4086,653970d3a554b8fdc5a09eb3,Jogo de copos,utilidades domesticas,53.06,11.9196717391,2022-01-20,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
4087,653970d3a554b8fdc5a09eb4,Pandeiro,instrumentos musicais,100.47,14.4441116107,2022-01-20,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
4088,653970d3a554b8fdc5a09eb5,Lavadora de roupas,eletrodomesticos,1987.28,106.5036936101,2022-01-20,Camila Ribeiro,SP,5,cartao_credito,10,-22.19,-48.79
4089,653970d3a554b8fdc5a09eb6,Poltrona,moveis,374.47,20.4705054682,2022-01-20,Lucas Oliveira,SP,5,cartao_credito,8,-22.19,-48.79
4090,653970d3a554b8fdc5a09eb7,Cubo mágico 8x8,brinquedos,23.23,0.0,2022-01-20,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
4091,653970d3a554b8fdc5a09eb8,Guarda roupas,moveis,665.66,33.0288314924,2022-01-20,Pedro Gomes,SP,5,cartao_credito,5,-22.19,-48.79
4092,653970d3a554b8fdc5a09eb9,Dashboards com Power BI,livros,44.45,2.6499546852,2022-01-20,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
4093,653970d3a554b8fdc5a09eba,Faqueiro,utilidades domesticas,74.81,4.26653335,2022-01-20,Juliana Costa,MG,5,cartao_credito,1,-18.1,-44.38
4094,653970d3a554b8fdc5a09ebb,Panela de pressão,utilidades domesticas,101.9,3.0103075101,2022-01-20,Felipe Santos,AL,4,cartao_credito,1,-9.62,-36.82
4095,653970d3a554b8fdc5a09ebc,Fogão,eletrodomesticos,828.92,41.7219353404,2022-01-20,Felipe Santos,RJ,5,cartao_credito,2,-22.25,-42.66
4096,653970d3a554b8fdc5a09ebd,Cama king,moveis,1154.07,61.7338815003,2023-01-20,Isabella Pereira,RJ,4,cartao_credito,5,-22.25,-42.66
4097,653970d3a554b8fdc5a09ebe,Corda de pular,esporte e lazer,15.99,0.0,2023-01-20,Bianca Santos,CE,5,cartao_credito,3,-5.2,-39.53
4098,653970d3a554b8fdc5a09ebf,Pandeiro,instrumentos musicais,58.4,3.9980394842,2023-01-20,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
4099,653970d3a554b8fdc5a09ec0,Sofá retrátil,moveis,804.17,43.5066453826,2023-01-20,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
4100,653970d3a554b8fdc5a09ec1,Modelagem preditiva,livros,64.08,3.6951931302,2023-01-20,João Souza,SC,4,cartao_credito,2,-27.45,-50.95
4101,653970d3a554b8fdc5a09ec2,Copo térmico,esporte e lazer,62.81,3.6275694509,2023-01-20,Rafael Costa,RJ,5,cartao_credito,7,-22.25,-42.66
4102,653970d3a554b8fdc5a09ecc,Modelagem preditiva,livros,69.42,1.280845223,2021-02-20,Larissa Alves,RJ,5,cartao_credito,10,-22.25,-42.66
4103,653970d3a554b8fdc5a09ecd,Celular Plus X42,eletronicos,2055.16,107.0155263154,2021-02-20,Bianca Santos,SC,4,cartao_credito,6,-27.45,-50.95
4104,653970d3a554b8fdc5a09ece,Bateria,instrumentos musicais,1362.06,77.0056360855,2021-02-20,Juliana Costa,MG,5,boleto,1,-18.1,-44.38
4105,653970d3a554b8fdc5a09ecf,Sofá retrátil,moveis,869.87,46.849065105,2021-02-20,Mariana Ferreira,MG,4,cartao_credito,1,-18.1,-44.38
4106,653970d3a554b8fdc5a09ed0,Dashboards com Power BI,livros,39.81,2.6508672606,2021-02-20,Camila Ribeiro,PE,1,cartao_credito,5,-8.38,-37.86
4107,653970d3a554b8fdc5a09ed1,Cadeira de escritório,moveis,518.36,25.1855496302,2021-02-20,Beatriz Moraes,SP,1,cartao_credito,4,-22.19,-48.79
4108,653970d3a554b8fdc5a09ed2,Fone de ouvido,eletronicos,76.38,1.6514442845,2021-02-20,Bruno Rodrigues,MG,4,cartao_credito,3,-18.1,-44.38
4109,653970d3a554b8fdc5a09ed3,Cama king,moveis,1222.98,65.4031316912,2022-02-20,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
4110,653970d3a554b8fdc5a09ed4,Jogo de copos,utilidades domesticas,39.77,3.0574806879,2022-02-20,Thiago Silva,SP,5,cartao_credito,7,-22.19,-48.79
4111,653970d3a554b8fdc5a09ed5,Fone de ouvido,eletronicos,56.23,0.0,2022-02-20,Mariana Ferreira,MG,4,boleto,1,-18.1,-44.38
4112,653970d3a554b8fdc5a09ed6,Fone de ouvido,eletronicos,97.66,11.4420365859,2022-02-20,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
4113,653970d3a554b8fdc5a09ed7,Mesa de centro,moveis,233.0,13.2949642169,2022-02-20,Bruno Rodrigues,MG,2,boleto,1,-18.1,-44.38
4114,653970d3a554b8fdc5a09ed8,Jogo de copos,utilidades domesticas,43.19,2.5885143792,2023-02-20,João Souza,SC,4,cartao_credito,2,-27.45,-50.95
4115,653970d3a554b8fdc5a09ed9,Iniciando em programação,livros,87.06,2.2201221548,2023-02-20,Bruno Rodrigues,RJ,4,cartao_credito,1,-22.25,-42.66
4116,653970d3a554b8fdc5a09eda,Fone de ouvido,eletronicos,113.94,6.593227212,2023-02-20,Isabella Pereira,RJ,5,cartao_credito,10,-22.25,-42.66
4117,653970d3a554b8fdc5a09edb,Sofá retrátil,moveis,814.04,40.9296201054,2023-02-20,Rafael Costa,SP,4,cartao_credito,10,-22.19,-48.79
4118,653970d3a554b8fdc5a09edc,Sofá retrátil,moveis,905.2,45.7836158594,2023-02-20,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
4119,653970d3a554b8fdc5a09edd,Headset,eletronicos,134.63,8.5677578252,2023-02-20,Rafael Costa,MA,1,cartao_credito,10,-5.42,-45.44
4120,653970d3a554b8fdc5a09ede,Faqueiro,utilidades domesticas,69.45,1.2824426328,2023-02-20,João Souza,DF,5,cartao_credito,1,-15.83,-47.86
4121,653970d3a554b8fdc5a09edf,Bateria,instrumentos musicais,781.79,42.5678133922,2023-02-20,Juliana Costa,SP,1,cartao_credito,4,-22.19,-48.79
4122,653970d3a554b8fdc5a09ef0,Copo térmico,esporte e lazer,72.71,5.2707041055,2021-03-20,Juliana Costa,SP,1,cartao_credito,8,-22.19,-48.79
4123,653970d3a554b8fdc5a09ef1,Bola de vôlei,esporte e lazer,60.74,3.5229990818,2021-03-20,Lucas Oliveira,SP,3,cartao_credito,2,-22.19,-48.79
4124,653970d3a554b8fdc5a09ef2,Faqueiro,utilidades domesticas,63.85,4.3396682456,2021-03-20,João Souza,SP,5,boleto,1,-22.19,-48.79
4125,653970d3a554b8fdc5a09ef3,Ciência de dados com python,livros,86.94,4.9124193581,2021-03-20,Bianca Santos,SP,5,cupom,1,-22.19,-48.79
4126,653970d3a554b8fdc5a09ef4,Cubo mágico 8x8,brinquedos,21.1,0.0,2021-03-20,Mariana Ferreira,BA,1,cartao_credito,10,-13.29,-41.71
4127,653970d3a554b8fdc5a09ef5,Pandeiro,instrumentos musicais,64.15,1.0002335773,2021-03-20,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
4128,653970d3a554b8fdc5a09ef6,Impressora,eletronicos,456.91,25.0160950808,2021-03-20,João Souza,SP,5,boleto,1,-22.19,-48.79
4129,653970d3a554b8fdc5a09ef7,Headset,eletronicos,69.87,1.3048063692,2021-03-20,João Souza,GO,4,cartao_credito,3,-15.98,-49.86
4130,653970d3a554b8fdc5a09ef8,Lava louças,eletrodomesticos,1451.91,83.8554647515,2021-03-20,Mariana Ferreira,RJ,1,cartao_credito,3,-22.25,-42.66
4131,653970d3a554b8fdc5a09ef9,Panela de pressão,utilidades domesticas,104.11,14.6379306601,2022-03-20,Felipe Santos,SP,5,cartao_credito,5,-22.19,-48.79
4132,653970d3a554b8fdc5a09efa,Iniciando em programação,livros,81.58,1.9283286408,2022-03-20,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
4133,653970d3a554b8fdc5a09efb,Pandeiro,instrumentos musicais,90.24,2.389447588,2022-03-20,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
4134,653970d3a554b8fdc5a09efc,Mochila,esporte e lazer,147.81,5.4548768942,2022-03-20,Larissa Alves,MG,5,cupom,1,-18.1,-44.38
4135,653970d3a554b8fdc5a09efd,Lavadora de roupas,eletrodomesticos,2022.06,108.3556239778,2022-03-20,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
4136,653970d3a554b8fdc5a09efe,Jogo de panelas,utilidades domesticas,118.45,3.891545221,2023-03-20,Felipe Santos,MG,1,cartao_credito,5,-18.1,-44.38
4137,653970d3a554b8fdc5a09eff,Modelagem preditiva,livros,71.75,1.4049107134,2023-03-20,Isabella Pereira,RJ,1,cartao_credito,10,-22.25,-42.66
4138,653970d3a554b8fdc5a09f00,Guarda roupas,moveis,688.44,36.9461357068,2023-03-20,Felipe Santos,RJ,1,cartao_credito,1,-22.25,-42.66
4139,653970d3a554b8fdc5a09f01,Smart TV,eletronicos,1868.45,100.0204459732,2023-03-20,Rafael Costa,RJ,5,cartao_credito,3,-22.25,-42.66
4140,653970d3a554b8fdc5a09f02,Jogo de panelas,utilidades domesticas,292.45,13.1565217587,2023-03-20,Juliana Costa,MG,4,boleto,1,-18.1,-44.38
4141,653970d3a554b8fdc5a09f03,Pandeiro,instrumentos musicais,114.65,3.6892066529,2023-03-20,Beatriz Moraes,PA,5,cartao_credito,3,-3.79,-52.48
4142,653970d3a554b8fdc5a09f04,Guarda roupas,moveis,675.5,36.251468732,2023-03-20,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
4143,653970d3a554b8fdc5a09f05,Modelagem preditiva,livros,63.15,4.2509626943,2023-03-20,Felipe Santos,GO,4,cartao_credito,1,-15.98,-49.86
4144,653970d3a554b8fdc5a09f06,Xadrez de madeira,brinquedos,36.29,2.2211101372,2023-03-20,Camila Ribeiro,RS,5,boleto,1,-30.17,-53.5
4145,653970d3a554b8fdc5a09f07,Impressora,eletronicos,370.37,21.1202036241,2023-03-20,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
4146,653970d3a554b8fdc5a09f08,Jogo de panelas,utilidades domesticas,173.37,9.5145568418,2023-03-20,Isabella Pereira,SP,3,cartao_credito,4,-22.19,-48.79
4147,653970d3a554b8fdc5a09f09,Kit banquetas,moveis,303.2,16.6755923771,2023-03-20,Bruno Rodrigues,MS,4,boleto,1,-20.51,-54.54
4148,653970d3a554b8fdc5a09f0a,Xadrez de madeira,brinquedos,49.96,5.8240360229,2023-03-20,Thiago Silva,PE,5,cartao_credito,6,-8.38,-37.86
4149,653970d3a554b8fdc5a09f0b,Mesa de centro,moveis,161.39,8.8766578824,2023-03-20,Isabella Pereira,SP,5,cartao_credito,7,-22.19,-48.79
4150,653970d3a554b8fdc5a09f0c,Copo térmico,esporte e lazer,79.63,7.4038742636,2023-03-20,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
4151,653970d3a554b8fdc5a09f0d,Copo térmico,esporte e lazer,80.56,1.8740167094,2023-03-20,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
4152,653970d3a554b8fdc5a09f16,Sofá retrátil,moveis,876.61,47.2079498284,2021-04-20,Larissa Alves,MA,4,cartao_credito,1,-5.42,-45.44
4153,653970d3a554b8fdc5a09f17,Copo térmico,esporte e lazer,76.5,4.3621716693,2021-04-20,João Souza,SP,5,boleto,1,-22.19,-48.79
4154,653970d3a554b8fdc5a09f18,Xadrez de madeira,brinquedos,31.47,2.2067873507,2021-04-20,Felipe Santos,BA,4,cartao_credito,6,-13.29,-41.71
4155,653970d3a554b8fdc5a09f19,Assistente virtual,eletronicos,353.53,19.3506739286,2021-04-20,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
4156,653970d3a554b8fdc5a09f1a,Pandeiro,instrumentos musicais,73.75,7.090781953,2021-04-20,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
4157,653970d3a554b8fdc5a09f1b,Faqueiro,utilidades domesticas,40.58,0.0,2021-04-20,Felipe Santos,SP,1,cartao_credito,1,-22.19,-48.79
4158,653970d3a554b8fdc5a09f1c,Boneca bebê,brinquedos,57.86,0.0,2021-04-20,Camila Ribeiro,ES,4,cartao_credito,7,-19.19,-40.34
4159,653970d3a554b8fdc5a09f1d,Mochila,esporte e lazer,129.36,7.4142958224,2021-04-20,Pedro Gomes,TO,4,cartao_debito,1,-9.46,-48.26
4160,653970d3a554b8fdc5a09f1e,Dashboards com Power BI,livros,45.5,0.0,2021-04-20,Larissa Alves,SC,5,cupom,1,-27.45,-50.95
4161,653970d3a554b8fdc5a09f1f,Bola de basquete,esporte e lazer,48.15,2.8469685541,2022-04-20,Bianca Santos,RS,5,boleto,1,-30.17,-53.5
4162,653970d3a554b8fdc5a09f20,Cadeira de escritório,moveis,539.31,29.00541185,2022-04-20,Beatriz Moraes,DF,5,cartao_credito,2,-15.83,-47.86
4163,653970d3a554b8fdc5a09f21,Corda de pular,esporte e lazer,28.23,7.8827769379,2022-04-20,Rafael Costa,RJ,5,cartao_debito,1,-22.25,-42.66
4164,653970d3a554b8fdc5a09f22,Panela de pressão,utilidades domesticas,71.9,1.4128977622,2022-04-20,Mariana Ferreira,MG,4,cartao_credito,1,-18.1,-44.38
4165,653970d3a554b8fdc5a09f23,Iniciando em programação,livros,85.42,5.0794625473,2022-04-20,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
4166,653970d3a554b8fdc5a09f24,Celular Plus X42,eletronicos,2651.62,148.9888389654,2022-04-20,Felipe Santos,RJ,4,cartao_credito,5,-22.25,-42.66
4167,653970d3a554b8fdc5a09f25,Bola de basquete,esporte e lazer,34.8,2.7414104825,2022-04-20,Thiago Silva,SC,5,cartao_credito,1,-27.45,-50.95
4168,653970d3a554b8fdc5a09f26,Copo térmico,esporte e lazer,83.58,7.6141998804,2022-04-20,Felipe Santos,SP,5,cartao_credito,10,-22.19,-48.79
4169,653970d3a554b8fdc5a09f27,Geladeira,eletrodomesticos,1904.12,102.2770768133,2022-04-20,Mariana Ferreira,GO,5,boleto,1,-15.98,-49.86
4170,653970d3a554b8fdc5a09f28,Mochila,esporte e lazer,129.88,4.5001583349,2022-04-20,Camila Ribeiro,PR,4,cartao_credito,4,-24.89,-51.55
4171,653970d3a554b8fdc5a09f32,Geladeira,eletrodomesticos,3268.92,171.6445948354,2021-05-20,Juliana Costa,MG,5,boleto,1,-18.1,-44.38
4172,653970d3a554b8fdc5a09f33,Bola de basquete,esporte e lazer,60.7,0.0,2021-05-20,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
4173,653970d3a554b8fdc5a09f34,Tablet ABXY,eletronicos,2153.28,115.1867865896,2021-05-20,Beatriz Moraes,MG,5,cartao_credito,2,-18.1,-44.38
4174,653970d3a554b8fdc5a09f35,Bateria,instrumentos musicais,1296.27,66.6069168629,2022-05-20,Felipe Santos,RS,4,cartao_credito,10,-30.17,-53.5
4175,653970d3a554b8fdc5a09f36,Fogão,eletrodomesticos,1220.4,66.3817438907,2022-05-20,Thiago Silva,SP,5,cartao_credito,2,-22.19,-48.79
4176,653970d3a554b8fdc5a09f37,Ciência de dados com python,livros,78.08,4.4406510126,2022-05-20,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
4177,653970d3a554b8fdc5a09f38,Lava louças,eletrodomesticos,2066.44,110.9201284893,2022-05-20,Juliana Costa,SP,5,cartao_credito,5,-22.19,-48.79
4178,653970d3a554b8fdc5a09f39,Boneca bebê,brinquedos,74.69,4.2657946145,2022-05-20,Beatriz Moraes,SC,5,cartao_credito,2,-27.45,-50.95
4179,653970d3a554b8fdc5a09f3a,Celular Plus X42,eletronicos,3428.3,180.131100356,2022-05-20,Lucas Oliveira,RO,5,cartao_credito,8,-10.83,-63.34
4180,653970d3a554b8fdc5a09f46,Corda de pular,esporte e lazer,12.89,0.0,2021-06-20,Pedro Gomes,MG,5,cartao_credito,2,-18.1,-44.38
4181,653970d3a554b8fdc5a09f47,Micro-ondas,eletrodomesticos,876.45,47.6081736167,2021-06-20,Pedro Gomes,MG,5,cartao_credito,8,-18.1,-44.38
4182,653970d3a554b8fdc5a09f48,Cama box,moveis,574.95,38.4163674359,2021-06-20,Beatriz Moraes,BA,3,cartao_credito,2,-13.29,-41.71
4183,653970d3a554b8fdc5a09f49,Boneca bebê,brinquedos,60.03,0.0,2021-06-20,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
4184,653970d3a554b8fdc5a09f4a,Celular Plus X42,eletronicos,2813.37,147.3879278137,2021-06-20,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
4185,653970d3a554b8fdc5a09f4b,Celular Plus X42,eletronicos,2036.16,108.7025203175,2021-06-20,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
4186,653970d3a554b8fdc5a09f4c,Assistente virtual,eletronicos,197.96,10.8239003651,2021-06-20,Juliana Costa,ES,4,cartao_credito,10,-19.19,-40.34
4187,653970d3a554b8fdc5a09f4d,Bola de vôlei,esporte e lazer,51.66,0.0,2021-06-20,Rafael Costa,SP,3,cupom,1,-22.19,-48.79
4188,653970d3a554b8fdc5a09f4e,Dinossauro Rex,brinquedos,23.86,1.95748537,2021-06-20,Larissa Alves,SP,3,cartao_credito,2,-22.19,-48.79
4189,653970d3a554b8fdc5a09f4f,Jogo de tabuleiro,brinquedos,175.36,6.9218315127,2021-06-20,Bianca Santos,SP,5,cartao_credito,8,-22.19,-48.79
4190,653970d3a554b8fdc5a09f50,Bola de vôlei,esporte e lazer,76.65,1.6658209722,2022-06-20,Bianca Santos,SP,2,boleto,1,-22.19,-48.79
4191,653970d3a554b8fdc5a09f51,Faqueiro,utilidades domesticas,42.97,8.6676375941,2022-06-20,Bianca Santos,MG,5,cartao_credito,7,-18.1,-44.38
4192,653970d3a554b8fdc5a09f52,Poltrona,moveis,296.98,13.3977306307,2022-06-20,João Souza,BA,3,cartao_credito,1,-13.29,-41.71
4193,653970d3a554b8fdc5a09f53,Mesa de centro,moveis,212.91,11.625593793,2022-06-20,Mariana Ferreira,SP,5,cartao_debito,1,-22.19,-48.79
4194,653970d3a554b8fdc5a09f54,Bicicleta,esporte e lazer,660.47,36.0564557146,2022-06-20,Juliana Costa,SP,4,cartao_credito,2,-22.19,-48.79
4195,653970d3a554b8fdc5a09f55,Micro-ondas,eletrodomesticos,1023.48,54.7803568677,2022-06-20,Juliana Costa,PR,5,boleto,1,-24.89,-51.55
4196,653970d3a554b8fdc5a09f56,Violão,instrumentos musicais,575.51,28.2286152,2022-06-20,Camila Ribeiro,SP,5,cartao_credito,10,-22.19,-48.79
4197,653970d3a554b8fdc5a09f57,Cômoda,moveis,420.56,22.6823315979,2022-06-20,Bruno Rodrigues,BA,4,boleto,1,-13.29,-41.71
4198,653970d3a554b8fdc5a09f58,Jogo de panelas,utilidades domesticas,233.56,12.9674718824,2022-06-20,Felipe Santos,MG,3,cartao_credito,4,-18.1,-44.38
4199,653970d3a554b8fdc5a09f64,Copo térmico,esporte e lazer,63.34,0.0,2021-07-20,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
4200,653970d3a554b8fdc5a09f65,Carrinho controle remoto,brinquedos,87.2,2.2275767336,2021-07-20,Lucas Oliveira,SC,5,boleto,1,-27.45,-50.95
4201,653970d3a554b8fdc5a09f66,Mesa de centro,moveis,197.4,8.0953952075,2021-07-20,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
4202,653970d3a554b8fdc5a09f67,Pandeiro,instrumentos musicais,65.57,1.0758443054,2021-07-20,Bianca Santos,SP,1,cupom,1,-22.19,-48.79
4203,653970d3a554b8fdc5a09f68,Dashboards com Power BI,livros,58.95,0.0,2021-07-20,Bruno Rodrigues,SP,5,cartao_credito,5,-22.19,-48.79
4204,653970d3a554b8fdc5a09f69,Jogo de copos,utilidades domesticas,42.76,0.0,2021-07-20,Mariana Ferreira,BA,5,cartao_credito,8,-13.29,-41.71
4205,653970d3a554b8fdc5a09f6a,Geladeira,eletrodomesticos,3185.35,167.1947437477,2022-07-20,João Souza,PE,5,boleto,1,-8.38,-37.86
4206,653970d3a554b8fdc5a09f6b,Jogo de panelas,utilidades domesticas,175.95,10.7679235179,2022-07-20,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
4207,653970d3a554b8fdc5a09f6c,Smart TV,eletronicos,1750.87,90.8129992426,2022-07-20,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
4208,653970d3a554b8fdc5a09f6d,Sofá retrátil,moveis,872.27,54.2438044686,2022-07-20,Juliana Costa,PE,4,cartao_credito,1,-8.38,-37.86
4209,653970d3a554b8fdc5a09f6e,Poltrona,moveis,311.48,14.1698120088,2022-07-20,Thiago Silva,DF,4,cartao_credito,1,-15.83,-47.86
4210,653970d3a554b8fdc5a09f6f,Corda de pular,esporte e lazer,10.83,0.0,2022-07-20,João Souza,CE,5,cartao_credito,10,-5.2,-39.53
4211,653970d3a554b8fdc5a09f70,Violão,instrumentos musicais,456.15,24.5773920289,2022-07-20,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
4212,653970d3a554b8fdc5a09f71,Cômoda,moveis,431.78,23.2741119402,2022-07-20,Lucas Oliveira,SC,5,cartao_credito,1,-27.45,-50.95
4213,653970d3a554b8fdc5a09f7d,Cadeira de escritório,moveis,340.93,15.7379359113,2021-08-20,Isabella Pereira,RJ,5,cartao_credito,2,-22.25,-42.66
4214,653970d3a554b8fdc5a09f7e,Headset,eletronicos,95.91,2.6913580304,2021-08-20,Beatriz Moraes,PR,1,cartao_credito,1,-24.89,-51.55
4215,653970d3a554b8fdc5a09f7f,TV Led UHD 4K,eletronicos,2434.1,127.192941311,2021-08-20,Larissa Alves,ES,2,cartao_credito,5,-19.19,-40.34
4216,653970d3a554b8fdc5a09f80,Celular Plus X42,eletronicos,3225.91,169.3544417268,2021-08-20,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
4217,653970d3a554b8fdc5a09f81,Iniciando em programação,livros,69.23,4.2173937533,2021-08-20,Camila Ribeiro,MG,3,cartao_credito,1,-18.1,-44.38
4218,653970d3a554b8fdc5a09f82,Cubo mágico 8x8,brinquedos,15.58,0.0,2021-08-20,Juliana Costa,PR,5,cartao_credito,9,-24.89,-51.55
4219,653970d3a554b8fdc5a09f83,Assistente virtual,eletronicos,169.85,17.1216494159,2021-08-20,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
4220,653970d3a554b8fdc5a09f84,Headset,eletronicos,230.8,9.8738447268,2021-08-20,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
4221,653970d3a554b8fdc5a09f85,Assistente virtual,eletronicos,210.81,11.7561028235,2021-08-20,Felipe Santos,MG,4,cartao_credito,6,-18.1,-44.38
4222,653970d3a554b8fdc5a09f86,Impressora,eletronicos,486.2,26.4197918393,2021-08-20,Camila Ribeiro,MG,4,cartao_credito,6,-18.1,-44.38
4223,653970d3a554b8fdc5a09f87,Mochila,esporte e lazer,143.72,9.0517729788,2022-08-20,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
4224,653970d3a554b8fdc5a09f88,Cama king,moveis,743.92,39.894627897,2022-08-20,Camila Ribeiro,SP,5,cartao_credito,8,-22.19,-48.79
4225,653970d3a554b8fdc5a09f89,Boneca bebê,brinquedos,62.48,3.8579765601,2022-08-20,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
4226,653970d3a554b8fdc5a09f8a,Boneca bebê,brinquedos,75.8,1.6205610294,2022-08-20,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
4227,653970d3a554b8fdc5a09f8b,Tablet ABXY,eletronicos,2164.25,116.1282167373,2022-08-20,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
